origin,dest,count
ESGG,ESMS,5352
ESGG,ESSD,12500
ESDF,ESGG,50000
ESDF,ESSA,67674
ESDF,ESMK,0
EDAC,EDDV,1928
EDAC,EDBM,2138
EGNM,LROP,79015
LMML,LROP,13959
LMML,UMMS,18415
LROP,LZTT,7394
LROP,UUWW,136076
LROP,LZIB,634067
LROP,UUEE,632500
LROP,LRTM,0
LRBS,LROP,41005
LRBS,LSZH,18868
LGIR,LGRP,66812
LGIR,LPPT,61688
LPPD,LPPT,2423452
LPPD,LPPR,206132
LPCS,LPPT,20284
LPCS,LPPR,5071
LPAZ,LPPD,148185
LPAZ,LSZH,43180
EPKT,EPWA,48200
EPKT,LZZI,0
EPKK,EPKT,0
EPKK,EPRZ,0
EPKK,EPWA,79015
ULLI,UWKD,229497
ULLI,UWWW,291185
ULLI,UUEE,6189582
ULLI,UUWW,300152
ULLI,UMKK,78000
ULLI,UUYY,216188
UUEE,UWKD,156000
UUEE,UWWW,275350
UUEE,UUWW,130000
UUEE,UUYY,202300
LICC,LIRF,572997
LICC,LIPA,0
LICC,LIPO,150000
LIMF,LIRF,269698
LEVC,LIRF,79015
LEVC,LIMC,79015
LEVC,LEZL,16170
LIRA,LIRF,16556
LIED,LIRF,232740
LIED,LIPO,300000
LIED,LIMC,229497
LIED,LSZR,4853
EGGP,EGPE,185000
EGGP,EGSS,419395
EGGP,EGKB,9162
LJLJ,LOWW,150000
EDMO,EGSS,44092
EDMO,LEPA,17968
EDMO,LOWW,18415
EDMO,UUWW,0
EDMO,LOWL,0
EDMO,EHAM,17110
EDMO,LSZR,21590
EGFE,EGSS,12500
EGFE,EGPH,12500
EGHI,EGSS,8150
EGHI,LSZH,29000
EGHI,EGJB,21408
EGHI,EGJJ,26760
EGHI,EGKB,4740
ESPA,ESSA,933657
ELLX,LOWW,2116481
ELLX,LEBL,793786
ELLX,LIMC,4813518
ELLX,LHBP,793786
ELLX,LSZB,9480
ELLX,LFQQ,19504
ELLX,LFJL,9752
ELLX,LSZH,7765
ELLX,LSGG,17110
ELLX,LEMG,9752
ELLX,LFMV,3921
ELLX,LROP,52920
ELLX,UMKK,9752
ELLX,LFLY,17110
ELLX,LFPB,31921
ELLX,LEZG,299370
EKSB,ELLX,9480
EKSB,LEMG,0
LZIB,UWWW,157998
LZIB,LZKZ,0
LZIB,UUEE,20900
LZIB,UUWW,255500
LZIB,LZTT,9162
EDVE,LZIB,5669
EDVE,ETSI,7765
EDVE,LOWW,0
EDDS,LEMG,8645
EDDS,EDLN,20457
EDDS,EDVE,99224
EDDS,LOWL,36830
EDDS,EGKB,21400
EDDS,ETOU,16500
EBKT,LEMG,15520
EBKT,LSZH,16300
EBKT,LRBS,12582
ESMS,ESSV,1069
ESMS,ESSB,31024
ESMS,ESSA,20138
LFKJ,LFML,1230657
LFKF,LFML,109995
LFKF,LFKJ,0
LFKF,LFST,6291
LFKF,LFPB,6291
LFKC,LFML,21999
UMMS,UUEE,65898
UMMS,UUWW,44092
EGSH,EGUY,0
EGSC,EGSH,0
EGSC,EGUY,0
EGSC,EGYM,0
EGSC,EGXH,0
EDBM,EDDN,2312
EDBM,EGNT,4853
EGVN,ENGM,1067038
EGVN,EGWU,0
EGVN,EPWA,140999
EDLN,LEPA,9162
EDLN,LSZH,5896
EDLN,EHGG,2138
EDLN,EGKB,9480
EDLN,LIPE,4853
EDLN,EDMO,9706
EDLN,LFQQ,20200
EDLN,EGMC,5465
EDLN,ETNG,0
EDLN,EDLW,8150
EDLN,EHRD,0
LEIB,LEPA,54140
LEMH,LEPA,75000
EPPO,EPZG,0
EPPO,EPWA,455858
EGUN,ETAR,396893
EGUN,LGSA,74389
ETAD,ETAR,91000
ETAD,ETOU,99890
EICM,EINN,0
EICM,EIKN,0
EGBJ,EINN,13426
EGBJ,EGSC,1069
EHBK,EINN,396893
EHBK,LOWW,81921
EHBK,LFPB,7842
EHBK,ESDF,44312
EHBK,LSGG,3921
EHBK,LFPG,598740
EHBK,LKPD,204114
EHBK,LEZG,1065370
URWA,UUEE,312000
URWA,UUWW,45132
UMKK,UUEE,78000
LFOK,UUEE,447695
LFOK,LFPB,52840
LFOK,LIRF,447695
LFOK,LFPV,21092
LEZG,UUEE,895390
LEZG,LICZ,0
ENHD,ENZV,2358
ENVA,ENZV,867756
ENZV,ESOW,4716
ESND,ESSA,25000
EDHI,LFBO,1534491
EDHI,EGNR,340998
LFBI,LFBO,5352
ESOW,LKPR,348400
ESOW,ESSU,0
ESOW,ESSB,11364
ESOW,ESSD,2550
LKKU,LKPR,72897
LKKU,LKMT,2335
LHDC,LOWW,78000
ETSI,LOWW,31751
ETSI,LKKV,964
UUWW,UWWW,99500
EPLL,EPWA,5669
EPLL,EPPO,1069
LSZA,LSZH,99354
EDFE,LSZH,31350
EDFE,EDMA,9706
EDFE,EDHL,23712
EDFE,EDVK,4354
EDFE,LSZA,10450
EDFE,EDGS,0
EDFE,EDMO,9706
EDFE,ETOU,0
EDFE,EDHK,8645
EDFE,EDFM,1179
EDNY,LSZH,5669
LSZG,LSZH,9480
LSZG,LSZR,0
LSZB,LSZH,144654
LSZB,LSZG,12050
BIRK,LSZH,18324
BIRK,EGPD,0
LFBA,LFPB,3921
LEAB,LETO,163999
LFBG,LFBU,0
LFBG,LFMO,0
LFBG,LFBL,0
LFBG,LFBN,0
LFBG,LFBX,0
LFLP,LFLS,31751
LFLP,LFPB,8150
EDMA,EDVE,16300
EDMA,EDMO,0
EDMA,EDNY,5669
EDMA,EPLL,5669
LFMV,LFPB,3921
LFKB,LFML,252165
LSME,LSZB,66678
LSME,LSZA,66678
EGLK,EGTK,0
EGNH,LEPA,9162
EGNH,EGNO,3446
EKRN,EKYT,5352
LKTB,LZIB,10450
LKKV,LKTB,2154
LKMT,LKTB,8814
LFAC,LFPB,17968
LFMD,LFPN,10950
LFMK,LFTW,10704
LFGA,LSZG,0
LFGA,LSGG,0
EHGG,EKRK,0
EHGG,EHLE,0
EHGG,EHRD,0
EHGG,EHLW,0
EKMB,EKRK,3628
EKOD,EKRK,0
EDCD,EDDC,0
LFPC,LFPV,0
EHKD,EHLW,0
EHKD,EHLE,0
LFRD,LFTW,5352
EIDL,EIDW,0
EGNJ,EGNV,0
EDGE,LSGG,150000
EKEB,EKMB,0
EKEB,EKRN,5352
EKEB,EKSN,5352
EKEB,EKSP,0
LIBF,LICC,21999
EHGR,EHRD,0
LOWG,LSZH,9162
LOWG,LOWK,7394
LFLS,LFPV,52843
EFHA,EFTP,0
EFHF,EFKU,0
EFHF,EFTU,2309
EDQM,EHRD,23280
EDVK,ELLX,9752
EDHK,LOWS,18142
EDHK,ETNL,0
LKPD,UKKK,12582
EGPA,EGPD,5352
LGKO,LGRP,16703
LGKO,LGSM,15213
ESMK,ESMS,0
EFKU,EFTP,11552
EEKE,EETN,0
LICA,LIRF,91569
LICA,LIEE,0
LFBN,LFOV,14788
EDGS,LOWL,17968
EGLC,EGSC,0
EGLC,EGMC,0
EGLC,EGUY,0
LFLY,LFPV,9897
LFLY,LFPB,3921
LFJL,LFLY,7842
EFMA,EFTU,0
EDBN,ETHC,0
ESSP,LHBP,156000
ESSP,LROP,78000
EHTW,EKOD,10184
LFOJ,LFPV,0
EDLP,EDLW,0
EDLP,LEPA,6291
LIPQ,LIPU,0
LFOB,LFPB,0
LFLU,LFPB,44092
LFLU,LFOP,44092
LFLU,LSGG,70000
LFLC,LFPB,49372
EGXC,EGXW,0
EGQS,EGVN,148778
EGUY,EGYM,0
LFPV,LFRN,6598
EHRD,LZIB,9162
LICZ,LIPA,0
LICZ,LIRF,989994
LICZ,LIPO,450000
EKSN,EKYT,0
EKSV,EKYT,0
EDHL,EKSB,31751
LOWK,LSZR,21590
ENSO,EPGD,39008
ENSO,EPKK,19504
ENSO,ENZV,2358
LETO,LFPG,152998
LETO,LICZ,0
LETO,LIME,79015
LETO,LOWW,79015
LETO,LEZG,0
LFRS,LFTH,10450
LFPN,LFST,3353
LFKS,LFPV,19413
LKVO,UUWW,775000
EGPC,EGPD,5352
EHWO,ENGM,79015
